unit,category,use,translation,item,subcategory,value,date,source
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",2351.0,1646.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1647.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1648.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1649.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1650.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1651.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1652.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1653.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1654.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1655.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1656.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1657.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1658.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",12.0,1659.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1660.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1661.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1662.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",18.0,1663.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",2068.0,1664.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1665.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1666.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1667.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1668.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1669.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",46.0,1670.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1671.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1672.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1673.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1674.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1675.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1676.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1677.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1678.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1679.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1680.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1681.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1682.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1683.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1684.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1685.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1686.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1687.0,
Stück (Piece),Meat,,thrush,Drußeln [Droßelln],"Bird, wild",,1688.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1640.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1641.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1642.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1643.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1644.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1645.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1646.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1647.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1648.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1649.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1650.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1651.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1652.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1653.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1654.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1655.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1656.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1657.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1658.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",0.0,1659.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1660.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1661.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1662.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1663.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1664.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1665.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1666.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1667.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1668.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1669.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1670.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1671.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1672.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1673.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1674.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1675.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1676.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1677.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1678.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1679.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1680.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1681.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1682.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1683.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1684.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1685.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1686.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1687.0,
Stück (Piece),Meat,,finch,Parießvogel,"Bird, wild",,1688.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1640.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",343.0,1641.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1642.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1643.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1644.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",580.0,1645.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",186.0,1646.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1647.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1648.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1649.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1650.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1651.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1652.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1653.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1654.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1655.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1656.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1657.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1658.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1659.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1660.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1661.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",15.0,1662.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",2076.0,1663.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1664.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1665.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1666.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1667.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1668.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1669.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1670.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1671.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1672.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1673.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1674.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1675.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1676.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1677.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1678.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",130.0,1679.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1680.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",240.0,1681.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1682.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1683.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1684.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1685.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1686.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1687.0,
Stück (Piece),Meat,,waxwing,Seiden Schwäntz / Schwantz (1659)/ Seiden Schwäntz,"Bird, wild",,1688.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1640.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",3.0,1641.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1642.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1643.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",649.0,1644.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",1.0,1645.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1646.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1647.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1648.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1649.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1650.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1651.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1652.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1653.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1654.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1655.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1656.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1657.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1658.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",0.0,1659.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1660.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1661.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1662.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",26.0,1663.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",13.0,1664.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1665.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1666.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1667.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1668.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1669.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1670.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1671.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1672.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1673.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1674.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1675.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1676.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1677.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1678.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1679.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1680.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1681.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1682.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1683.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1684.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1685.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1686.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1687.0,
Stück (Piece),Meat,,quail,Wachtelln,"Bird, wild",,1688.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1640.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",2092.0,1641.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1642.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1643.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1644.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",2685.0,1645.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",4453.0,1646.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1647.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1648.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1649.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1650.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1651.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1652.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1653.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1654.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1655.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1656.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1657.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1658.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",0.0,1659.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1660.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1661.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1662.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",7109.0,1663.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",2491.0,1664.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1665.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1666.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1667.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1668.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1669.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1670.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1671.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1672.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1673.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1674.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1675.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1676.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1677.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1678.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1679.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1680.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1681.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1682.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1683.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1684.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1685.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1686.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1687.0,
Stück (Piece),Meat,,yellow hammer,Goldämmer,"Bird, wild",,1688.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1640.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1641.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1642.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1643.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1644.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1645.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1646.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1647.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1648.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1649.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1650.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1651.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1652.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1653.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1654.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1655.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1656.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1657.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1658.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",0.0,1659.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1660.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1661.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1662.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",43.0,1663.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",8.0,1664.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1665.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1666.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1667.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1668.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1669.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1670.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1671.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1672.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1673.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1674.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1675.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1676.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1677.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1678.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1679.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1680.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1681.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1682.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1683.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1684.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1685.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1686.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1687.0,
Stück (Piece),Meat,,coot,Wasserhünner [hüner],"Bird, wild",,1688.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1640.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1641.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1642.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1643.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1644.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1645.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1646.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1647.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1648.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1649.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1650.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1651.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1652.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1653.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1654.0,
Stück (Piece),Meat,,type of sparrow & skylarks,Spreen u. Lirchen,"Bird, wild",,1655.0,
